Products.status,Products.vendor,Products.list_price,Products.price,Products.cost,Products.Shop_Brn
3.0,1.0,5.01,3.58,0.65,1
0.0,1.0,73.36,52.4,40.0,1
3.0,5.0,15.75,13.74,7.85,0
3.0,1.0,26.73,19.09,3.47,1
3.0,5.0,14.0,14.7,8.4,0
0.0,1.0,27.27,18.18,10.39,0
3.0,1.0,108.08,77.2,58.93,1
0.0,1.0,54.88,39.2,28.0,1
3.0,1.0,27.61,19.72,6.36,1
3.0,1.0,2.73,6.6,1.2,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,63.49,45.35,32.86,1
0.0,1.0,32.09,22.92,14.79,1
0.0,2.0,76.99,41.15,29.82,0
0.0,2.0,37.99,36.53,26.09,0
3.0,1.0,170.98,122.13,88.5,1
0.0,1.0,50.86,36.33,25.95,1
3.0,1.0,274.75,196.25,157.0,1
0.0,1.0,195.94,155.0,101.79,1
0.0,1.0,68.91,49.22,35.67,1
3.0,1.0,17.89,12.78,7.3,1
0.0,5.0,27.5,27.91,19.25,0
0.0,5.0,15.75,13.74,7.85,0
3.0,1.0,121.68,26.33,6.65,1
0.0,1.0,43.32,30.94,21.34,1
3.0,1.0,72.33,64.33,36.0,1
0.0,1.0,19.73,14.09,8.05,1
3.0,1.0,7.78,5.56,1.01,1
3.0,1.0,353.07,252.19,201.75,1
0.0,11.0,121.68,35.42,25.3,0
3.0,1.0,26.26,18.76,3.41,1
0.0,1.0,18.76,18.76,10.72,1
0.0,1.0,23.52,17.96,11.59,1
3.0,1.0,243.25,173.75,139.0,1
3.0,1.0,385.0,275.0,220.0,1
0.0,1.0,77.85,55.61,42.45,1
0.0,1.0,37.34,26.67,18.39,1
0.0,1.0,69.55,49.68,36.0,1
0.0,1.0,163.03,81.36,62.11,1
0.0,2.0,31.07,22.85,14.74,0
0.0,1.0,114.42,57.1,43.59,0
0.0,1.0,15.05,13.69,7.82,1
3.0,1.0,106.37,75.98,58.0,1
0.0,5.0,25.0,25.38,17.5,0
0.0,1.0,27.27,18.18,10.39,0
0.0,1.0,58.0,41.43,30.02,1
0.0,1.0,41.8,29.86,20.59,1
0.0,1.0,41.8,29.86,20.59,1
0.0,1.0,72.98,36.4,26.0,1
0.0,2.0,83.07,55.0,40.74,0
0.0,2.0,201.29,95.0,75.4,0
0.0,2.0,234.0,112.39,89.2,0
0.0,1.0,51.77,28.59,19.72,1
0.0,1.0,68.11,48.65,35.25,1
0.0,1.0,62.65,29.0,20.0,1
3.0,1.0,1.12,3.25,0.59,1
3.0,1.0,27.73,19.81,6.39,1
0.0,11.0,121.68,19.8,3.6,0
0.0,11.0,121.68,48.99,35.5,0
0.0,1.0,38.29,27.35,18.86,1
3.0,1.0,23.87,17.05,5.5,1
0.0,1.0,43.75,24.1,15.55,1
0.0,11.0,121.68,13.83,7.9,0
3.0,1.0,31.04,22.17,4.03,1
0.0,1.0,35.91,25.65,17.69,1
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,60.66,43.33,31.4,1
0.0,1.0,60.66,43.33,31.4,1
3.0,5.0,89.99,52.36,24.0,0
3.0,1.0,279.99,199.99,97.0,1
0.0,10.0,59.95,44.55,33.0,0
0.0,5.0,17.5,15.31,8.75,0
0.0,1.0,29.08,20.77,13.4,1
0.0,1.0,130.13,95.0,71.5,1
0.0,1.0,140.0,69.88,53.34,1
0.0,5.0,35.0,34.3,24.5,0
3.0,1.0,33.11,23.65,15.5,1
3.0,5.0,20.0,18.6,12.0,0
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,28.87,20.62,6.65,1
3.0,1.0,111.99,79.99,47.0,1
0.0,1.0,120.51,55.69,42.51,1
0.0,1.0,59.25,42.32,30.67,1
0.0,1.0,69.3,49.5,35.87,1
0.0,11.0,121.68,26.1,18.0,0
0.0,1.0,168.0,98.94,76.11,1
0.0,1.0,34.17,24.41,15.75,1
0.0,1.0,61.81,44.15,31.99,1
2.0,2.0,58.94,29.04,20.74,0
0.0,5.0,160.0,142.24,112.0,0
0.0,1.0,132.86,66.3,50.61,1
0.0,1.0,132.86,66.3,50.61,1
0.0,1.0,92.75,42.75,30.98,1
0.0,5.0,150.0,97.5,75.0,0
3.0,1.0,265.99,189.99,152.0,1
0.0,2.0,23.5,22.09,14.25,0
0.0,1.0,23.94,15.96,9.12,1
0.0,5.0,30.0,26.1,18.0,0
0.0,5.0,17.5,15.31,8.75,0
0.0,1.0,80.5,42.32,30.67,1
0.0,5.0,12.5,13.13,7.5,0
3.0,1.0,15.4,19.59,6.32,0
0.0,2.0,57.07,44.87,21.25,0
0.0,2.0,67.5,47.47,34.4,0
3.0,1.0,353.07,252.19,201.75,1
3.0,1.0,170.98,122.13,88.5,1
0.0,1.0,19.85,14.18,8.1,1
0.0,2.0,812.81,318.75,255.0,0
0.0,2.0,76.99,41.15,29.82,0
3.0,5.0,37.5,32.63,22.5,0
0.0,2.0,112.07,60.22,44.61,0
0.0,2.0,112.07,60.22,44.61,0
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,230.38,164.56,131.65,1
0.0,1.0,70.32,36.78,26.27,1
3.0,5.0,17.5,15.31,8.75,0
0.0,2.0,93.5,61.59,45.62,0
0.0,1.0,54.87,39.19,27.99,1
2.0,1.0,36.23,31.87,21.98,1
0.0,1.0,46.56,33.26,22.94,1
3.0,1.0,26.26,18.76,3.41,1
0.0,11.0,121.68,45.54,33.0,0
0.0,1.0,32.73,17.98,11.6,1
0.0,1.0,34.73,24.81,17.11,1
0.0,1.0,68.91,49.22,35.67,1
3.0,1.0,33.11,23.65,15.5,1
2.0,2.0,51.97,39.48,28.61,0
3.0,1.0,14.7,16.55,5.34,1
0.0,1.0,30.91,20.66,13.33,0
0.0,1.0,38.5,22.74,14.67,1
2.0,2.0,51.97,39.48,28.61,0
0.0,5.0,37.5,32.63,22.5,0
0.0,5.0,14.0,13.48,7.7,0
0.0,2.0,172.28,73.66,40.74,0
0.0,1.0,121.68,74.27,52.32,0
0.0,5.0,30.0,26.1,18.0,0
0.0,11.0,121.68,52.4,40.0,0
3.0,1.0,226.58,168.0,119.0,1
3.0,5.0,89.99,52.36,24.0,0
0.0,1.0,53.31,38.08,27.2,1
0.0,1.0,121.68,74.27,52.32,0
0.0,5.0,85.0,55.68,42.5,0
3.0,5.0,7.5,20.63,3.75,0
3.0,1.0,12.47,8.91,1.62,1
0.0,1.0,212.49,151.78,121.42,1
0.0,1.0,73.64,52.6,40.15,1
3.0,1.0,23.95,17.11,3.11,1
0.0,1.0,18.89,13.49,7.71,1
0.0,1.0,19.31,13.79,7.88,1
0.0,1.0,21.6,15.47,8.84,1
0.0,5.0,27.5,23.93,16.5,0
0.0,5.0,17.5,15.31,8.75,0
0.0,5.0,32.5,25.88,17.85,0
0.0,1.0,183.54,131.1,95.0,1
3.0,5.0,27.0,20.93,13.5,0
0.0,5.0,15.0,13.13,7.5,0
0.0,1.0,47.11,26.03,17.95,1
0.0,1.0,34.55,24.68,17.02,1
0.0,2.0,189.67,104.47,82.91,0
0.0,5.0,16.0,18.6,12.0,0
0.0,5.0,16.0,18.6,12.0,0
0.0,5.0,47.5,39.9,28.5,0
0.0,5.0,12.5,13.13,7.5,0
0.0,1.0,22.02,17.52,10.01,1
0.0,1.0,195.86,95.99,73.84,1
0.0,5.0,22.5,24.41,15.75,0
0.0,1.0,77.85,55.61,42.45,1
3.0,1.0,278.78,199.13,159.3,1
3.0,1.0,21.71,15.51,2.82,1
0.0,2.0,153.37,60.4,44.74,0
3.0,1.0,134.39,95.99,50.03,0
0.0,1.0,82.42,58.87,44.94,0
0.0,1.0,115.26,82.33,62.85,1
0.0,2.0,364.36,129.53,101.99,0
0.0,1.0,82.42,58.87,44.94,0
3.0,1.0,265.99,189.99,152.0,1
3.0,1.0,265.99,189.99,152.0,1
0.0,1.0,32.27,23.05,14.87,1
3.0,1.0,288.75,206.25,165.0,1
0.0,1.0,34.16,24.4,16.83,1
0.0,1.0,32.51,23.22,14.98,1
3.0,1.0,402.5,287.5,230.0,1
0.0,1.0,22.02,17.52,10.01,1
0.0,1.0,177.74,126.96,92.0,1
3.0,1.0,33.11,23.65,15.5,1
0.0,5.0,52.5,40.39,28.85,0
0.0,1.0,337.12,160.54,128.43,1
0.0,2.0,1037.4,356.25,285.0,0
3.0,5.0,14.0,14.7,8.4,0
3.0,1.0,334.67,239.05,191.24,1
3.0,1.0,55.19,69.99,28.16,1
0.0,1.0,22.02,17.52,10.01,1
0.0,2.0,194.97,77.99,59.99,0
0.0,1.0,68.11,48.65,35.25,1
0.0,1.0,99.82,52.48,38.03,1
0.0,1.0,89.01,44.23,32.05,0
0.0,1.0,177.74,126.96,92.0,1
3.0,1.0,5.32,10.84,1.97,1
0.0,1.0,39.66,28.33,19.54,1
0.0,1.0,48.48,34.63,23.88,1
3.0,1.0,10.01,7.15,1.3,1
0.0,1.0,51.76,36.97,26.41,1
3.0,5.0,15.75,13.74,7.85,0
0.0,1.0,20.9,14.93,8.53,1
0.0,1.0,45.5,25.13,17.33,1
3.0,7.0,86.1,74.41,55.95,0
3.0,5.0,21.5,20.0,12.9,0
0.0,5.0,110.0,86.46,66.0,0
0.0,2.0,46.67,33.95,24.25,0
0.0,1.0,309.75,221.25,177.0,1
0.0,5.0,135.0,104.49,81.0,0
0.0,5.0,30.0,23.25,15.0,0
0.0,1.0,129.22,99.0,71.0,1
3.0,1.0,24.22,17.3,5.58,1
3.0,5.0,20.0,31.51,12.0,0
3.0,1.0,170.98,122.13,88.5,1
0.0,5.0,75.0,54.04,41.25,0
0.0,1.0,89.64,64.03,48.88,1
0.0,1.0,127.75,54.69,41.75,1
0.0,1.0,65.7,46.93,34.01,1
0.0,1.0,32.89,23.49,16.2,1
0.0,1.0,50.93,22.65,14.61,1
3.0,1.0,31.04,22.17,4.03,1
3.0,1.0,55.19,69.99,28.16,1
0.0,1.0,76.41,54.58,39.55,1
3.0,1.0,55.19,69.99,28.16,1
0.0,1.0,140.14,100.1,77.0,1
3.0,1.0,170.98,122.13,88.5,1
0.0,5.0,15.75,13.74,7.85,0
0.0,5.0,20.0,18.6,12.0,0
0.0,5.0,50.0,35.0,25.0,0
0.0,2.0,67.5,41.75,30.25,0
3.0,5.0,2.5,8.25,1.5,0
3.0,1.0,55.19,69.99,28.16,1
0.0,5.0,30.0,23.25,15.0,0
0.0,5.0,30.0,23.25,15.0,0
3.0,1.0,72.33,64.33,36.0,1
0.0,11.0,121.68,74.67,57.0,0
3.0,1.0,29.12,20.8,6.71,1
3.0,1.0,125.99,89.99,49.1,1
0.0,2.0,172.28,73.66,40.74,0
3.0,1.0,27.61,19.72,6.36,1
0.0,1.0,123.35,98.0,67.26,1
0.0,1.0,32.49,23.21,16.01,1
0.0,2.0,194.97,77.99,59.99,0
0.0,2.0,37.99,36.53,26.09,0
0.0,2.0,25.59,23.26,16.04,0
0.0,1.0,73.42,52.44,38.0,1
0.0,1.0,122.54,87.53,66.82,1
0.0,5.0,42.5,35.7,25.5,0
0.0,1.0,87.12,62.23,47.5,1
0.0,2.0,1001.0,343.75,275.0,0
0.0,2.0,32.0,21.3,13.74,0
0.0,1.0,89.64,64.03,48.88,1
0.0,1.0,80.7,57.64,44.0,1
0.0,1.0,86.2,61.57,47.0,1
3.0,5.0,17.5,15.31,8.75,0
0.0,1.0,48.02,34.3,24.5,1
3.0,1.0,22.18,15.84,2.88,1
0.0,1.0,121.68,74.27,52.32,0
3.0,1.0,28.64,20.46,6.6,1
3.0,1.0,14.71,10.51,1.91,1
3.0,1.0,55.19,69.99,28.16,1
0.0,1.0,46.69,33.35,23.0,1
0.0,1.0,59.89,42.78,31.0,1
3.0,5.0,89.99,52.36,24.0,0
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,122.54,87.53,66.82,1
0.0,1.0,71.4,43.99,31.88,1
0.0,1.0,81.97,43.1,31.23,1
0.0,1.0,17.96,12.83,7.33,1
0.0,1.0,64.05,45.75,33.15,1
0.0,5.0,20.0,17.5,10.0,0
0.0,5.0,15.0,15.75,9.0,0
0.0,1.0,35.35,20.88,13.47,1
0.0,5.0,30.0,23.25,15.0,0
0.0,2.0,83.6,51.27,37.98,0
0.0,1.0,202.13,144.38,105.0,1
0.0,1.0,117.38,83.84,64.0,1
3.0,1.0,33.11,23.65,15.5,1
0.0,5.0,27.5,21.31,13.75,0
0.0,11.0,121.68,35.42,25.3,0
0.0,11.0,121.68,31.9,22.0,0
0.0,11.0,121.68,65.43,49.95,0
0.0,11.0,121.68,21.16,13.65,0
0.0,1.0,73.01,52.15,37.79,1
0.0,1.0,82.01,58.58,44.72,1
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,454.99,324.99,259.99,1
3.0,1.0,279.99,199.99,97.0,1
0.0,1.0,75.33,53.81,38.99,1
3.0,5.0,20.0,18.6,12.0,0
3.0,1.0,16.17,11.55,2.1,1
0.0,5.0,11.0,14.44,8.25,0
0.0,5.0,20.0,18.6,12.0,0
3.0,1.0,279.99,199.99,97.0,1
3.0,1.0,23.95,17.11,3.11,1
3.0,1.0,402.5,287.5,230.0,1
0.0,5.0,25.0,21.31,13.75,0
0.0,5.0,23.0,17.83,11.5,0
3.0,5.0,89.99,52.36,24.0,0
3.0,5.0,37.5,32.63,22.5,0
0.0,2.0,313.0,135.88,106.99,0
0.0,1.0,147.0,68.46,52.26,1
3.0,1.0,72.33,64.33,36.0,1
0.0,2.0,59.54,38.84,27.74,0
0.0,2.0,172.28,73.66,40.74,0
0.0,5.0,18.0,17.33,9.9,0
0.0,1.0,34.16,24.4,16.83,1
3.0,1.0,1.02,2.37,0.43,1
0.0,5.0,95.0,52.44,38.0,0
0.0,5.0,20.0,17.5,10.0,0
3.0,5.0,11.25,17.36,5.6,0
0.0,5.0,40.0,29.0,20.0,0
0.0,5.0,32.5,28.28,19.5,0
3.0,1.0,279.99,199.99,97.0,1
3.0,1.0,72.33,64.33,36.0,1
0.0,1.0,100.41,71.72,54.75,1
0.0,2.0,88.27,63.22,35.74,0
0.0,1.0,34.16,24.4,16.83,1
0.0,2.0,67.5,41.75,30.25,0
0.0,1.0,49.0,35.0,25.0,1
0.0,1.0,47.98,34.27,24.48,1
0.0,5.0,14.0,13.48,7.7,0
0.0,5.0,16.0,15.4,8.8,0
0.0,5.0,45.0,32.63,22.5,0
0.0,5.0,50.0,51.75,37.5,0
0.0,5.0,40.0,41.4,30.0,0
3.0,1.0,17.53,12.52,3.13,1
0.0,5.0,27.5,27.91,19.25,0
3.0,2.0,1820.0,736.25,589.0,0
0.0,1.0,27.13,19.38,12.5,1
3.0,5.0,89.99,52.36,24.0,0
3.0,1.0,393.33,280.95,224.76,1
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,31.37,22.41,14.46,1
0.0,1.0,78.13,55.81,42.6,1
3.0,9.0,15.99,8.04,2.01,0
0.0,5.0,75.0,68.78,52.5,0
3.0,5.0,19.5,17.06,9.75,0
0.0,11.0,121.68,31.9,22.0,0
2.0,2.0,72.44,42.32,30.67,0
3.0,5.0,16.25,14.18,8.1,0
0.0,1.0,73.36,52.4,40.0,1
0.0,1.0,36.32,25.94,17.89,1
0.0,1.0,50.68,36.2,25.86,1
0.0,1.0,76.62,54.48,39.48,1
3.0,1.0,230.38,164.56,131.65,1
0.0,1.0,175.21,125.15,90.69,1
0.0,1.0,58.02,41.44,30.03,1
0.0,1.0,435.96,154.93,123.94,1
0.0,5.0,13.0,12.51,7.15,0
3.0,1.0,33.11,23.65,15.5,1
0.0,1.0,89.64,64.03,48.88,1
0.0,1.0,82.42,58.87,44.94,0
3.0,1.0,72.33,64.33,36.0,1
0.0,1.0,61.01,43.58,31.58,1
0.0,5.0,14.0,12.25,7.0,0
0.0,1.0,65.09,47.99,33.69,1
3.0,1.0,55.19,69.99,28.16,1
3.0,5.0,17.5,15.31,8.75,0
3.0,1.0,1.58,3.91,0.71,1
3.0,1.0,3.23,2.31,0.42,1
3.0,1.0,55.19,69.99,28.16,1
0.0,2.0,88.27,63.22,35.74,0
3.0,1.0,39.99,32.66,11.88,1
0.0,1.0,130.13,95.0,71.5,1
0.0,2.0,79.99,48.65,35.25,0
0.0,1.0,202.13,144.38,105.0,1
3.0,1.0,101.44,72.46,42.0,1
0.0,1.0,80.88,69.0,44.1,1
0.0,1.0,34.69,19.39,12.51,1
0.0,5.0,32.5,28.28,19.5,0
3.0,1.0,134.39,95.99,50.03,0
3.0,1.0,81.62,58.3,22.0,1
0.0,1.0,40.6,29.0,20.0,1
0.0,1.0,34.23,22.21,14.33,1
0.0,1.0,36.54,22.58,14.57,1
0.0,1.0,110.7,79.07,60.36,1
3.0,5.0,89.99,52.36,24.0,0
3.0,1.0,7.39,5.28,0.96,1
0.0,5.0,20.0,18.6,12.0,0
0.0,1.0,18.72,13.37,7.64,1
3.0,1.0,10.01,7.15,1.3,1
3.0,5.0,11.2,17.36,5.6,0
3.0,1.0,42.63,30.45,21.0,1
0.0,2.0,155.97,60.4,44.74,0
0.0,5.0,20.0,17.05,11.0,0
0.0,5.0,150.0,115.2,90.0,0
0.0,1.0,89.45,63.89,48.77,1
3.0,1.0,108.08,77.2,58.93,1
0.0,1.0,22.02,17.52,10.01,1
0.0,1.0,27.1,19.36,12.49,1
3.0,5.0,15.5,22.66,7.75,0
3.0,5.0,27.0,20.93,13.5,0
3.0,5.0,27.0,25.55,13.5,0
0.0,1.0,22.02,17.52,10.01,1
3.0,1.0,33.11,23.65,15.5,1
3.0,1.0,55.19,69.99,28.16,1
3.0,2.0,2107.5,1099.0,675.0,0
3.0,1.0,175.81,129.99,91.0,1
3.0,1.0,17.18,12.27,2.23,1
